"id","name","broader","narrower","used_for","related"
"XX36605","Substance use - Illicit drugs","Substance use","","Heroin;Cannabis;Drug use (Illicit drugs)",""
"XX36606","Substance use - Kava","Substance use","","Kava",""
"XX43553","Substance use - Law and legislation","Substance use","","",""
"XX36607","Substance use - Medicinal drugs","Substance use","","Pharmaceutical drug abuse;Drug abuse (Medicinal drugs)",""
"XX36608","Substance use - Pituri","Substance use","","Pituri - Substance use",""
"XX43554","Substance use - Rehabilitation","Substance use","","Rehabilitation",""
"XX36609","Substance use - Smoking / Tobacco","Substance use","","Smoking;Tobacco smoking",""
"XX43555","Substance use - Social and economic aspects","Substance use","","",""
"XX36610","Substance use - Solvent / Petrol / Glue sniffing","Substance use","","Solvent abuse;Petrol sniffing;Glue sniffing",""
"XX36668","Technology","","","Artefacts","Anthropology;Material culture"
"XX36617","Technology - Appropriate technology","Technology","","Appropriate technology",""
"XX36633","Technology - Awls and needles","Technology","","Awls and needles;Needles",""
"XX36618","Technology - Bags","Technology","","Bags",""
"XX101348","Technology - Bags - Bag making","Technology - Bags","","Bag making",""
"XX36621","Technology - Bone","Technology","","Bone implements / tools;Implements, Bone;Tools, Bone",""
"XX36615","Technology - Change and innovation","Technology","","Engineering developments;Inventions;Innovation -Technology;Technological change and innovation",""
"XX101349","Technology - Composite materials","Technology","","Composite materials",""
"XX36623","Technology - Consumer goods","Technology","","Consumer goods",""
"XX101350","Technology - Containers","Technology","","Containers",""
"XX36624","Technology - Containers - Coolamons","Technology - Containers","","Technology - Coolamons;Coolamons",""
"XX36662","Technology - Containers - Water carriers","Technology - Containers","","Water bags;Water carriers;Technology - Utensils - Water carriers","Water supply"
"XX103497","Technology - Digital","Technology","","Digital technology",""
"XX36622","Technology - Digital - Computers","Technology - Digital","","Computers;PC's","Technology - Manufactured goods"
"XX36625","Technology - Dilly bags","Technology","","Dilly bags",""
"XX36626","Technology - Domestic appliances","Technology","","Washing machines;Domestic appliances",""
"XX36627","Technology - Earthmoving equipment","Technology","","Earthmoving equipment;Bulldozers",""
"XX36628","Technology - Engines and motors","Technology","","Engines and motors;Motors",""
"XX36629","Technology - Farm machinery and equipment","Technology","","Farm machinery and equipment;Agricultural machinery and equipment",""
"XX101351","Technology - Fibre","Technology","","Fibre",""
"XX101352","Technology - Fibre - Nets","Technology - Fibre","","Nets, fibre","Fishing - Fish nets;Hunting - traps, nets etc."
"XX36638","Technology - Fibre - Nets - Net making","Technology - Fibre - Nets","","Net making",""
"XX101353","Technology - Fire","Technology","","Fire",""
"XX49830","Technology - Fire - Fire making","Technology - Fire","","Technology - Fire making;Fire making",""
"XX36634","Technology - Functional analysis","Technology","","Implements / tools - Functional analysis;Tools - Functional analysis;Functional analysis - Implements / tools",""
"XX36631","Technology - Generators","Technology","","Generators","Community development - Infrastructure and municipal services - Energy supply - Electricity"
"XX43243","Technology - Glass","Technology","","Glass implements / tools",""
"XX101354","Technology - Leather","Technology","","Leather",""
"XX101355","Technology - Leather - Saddles / harnesses / tack","Technology - Leather","","Saddles / harnesses / tack;Harnesses / tack;Tack / harnesses",""
"XX36637","Technology - Manufactured goods","Technology","","Manufactured goods",""
"XX81901","Technology - Metal","Technology","","Metal",""
"XX101358","Technology - Metal - Domestic implements","Technology - Metal","","Domestic implements, Metal",""
"XX101359","Technology - Metal - Knives","Technology - Metal","","Knives, Metal",""
"XX101360","Technology - Metal - Spearheads","Technology - Metal","","Spearheads, Metal",""
"XX101361","Technology - Metal - Wire","Technology - Metal","","Wire",""
"XX64059","Technology - Pigments and ochres","Technology","","Pigments and ochres;Ochres",""
"XX106148","Technology - Pottery","Technology","","Pottery",""
"XX36639","Technology - Pumps","Technology","","Pumps",""
"XX36640","Technology - Refrigerators, cold stores, food safes etc.","Technology","","Refrigerators, cold stores, food safes etc.;Cold stores, food safes etc.;Food safes;Meat safes",""
"XX103508","Technology - Resins and gums","Technology","","Resins and gums - Technology;Gums and resins - Technology",""
"XX36660","Technology - Shell - Baler shells","Technology - Shell implements / tools","","Technology - Utensils - Baler shells;Baler shells;Shells, Baling",""
"XX101370","Technology - Shell - Fish hooks","Technology - Shell implements / tools","","Fish hooks, Shell;Hooks, Shell",""
"XX36641","Technology - Shell implements / tools","Technology","","Shell implements / tools;Implements, Shell;Tools, Shell",""
"XX36643","Technology - Solar power","Technology","","Solar power systems","Community development - Infrastructure and municipal services - Energy supply"
"XX36657","Technology - Stone","Technology","","Stone implements / tools;Implements, Stone;Tools, Stone",""
"XX36644","Technology - Stone - Adzes","Technology - Stone","","Adzes;Stone adzes",""
"XX36645","Technology - Stone - Axes / hatchets","Technology - Stone","","Choppers, Stone;Axes, Stone;Hatchets, Stone",""
"XX101372","Technology - Stone - Backed artefacts","Technology - Stone","","Stone backed artefacts;Artefacts, Stone backed",""
"XX36646","Technology - Stone - Blades","Technology - Stone","","Blades, Stone",""
"XX36648","Technology - Stone - Cores","Technology - Stone","","Cores, Stone",""
"XX36649","Technology - Stone - Flakes","Technology - Stone","","Flakes",""
"XX36650","Technology - Stone - Grindstones","Technology - Stone","","Millstones;Pestles and mortars;Grindstones;Grinding stones;grinding stones",""
"XX36651","Technology - Stone - Ground","Technology - Stone","","Ground implements",""
"XX36652","Technology - Stone - Hammerstones","Technology - Stone","","Hammerstones",""
"XX36653","Technology - Stone - Knapped","Technology - Stone","","Knapped implements",""
"XX36654","Technology - Stone - Knives","Technology - Stone","","Leiliras;Knives",""
"XX36655","Technology - Stone - Percussion and abrading","Technology - Stone","","Percussion and abrading tools;Abrading and percussion tools",""
"XX36647","Technology - Stone - Points","Technology - Stone","","Bondi points;Kimberley points;Pirri points;Points",""
"XX36656","Technology - Stone - Scrapers","Technology - Stone","","Scrapers",""
"XX101373","Technology - String","Technology","","String",""
"XX101374","Technology - Theory and criticism","Technology","","",""
"XX36636","Technology - Tools","Technology","","Implements / tools;Tools",""
"XX101376","Technology - Tools - Topology / classification","Technology - Tools","","Tools - Topology / classification",""
"XX36659","Technology - Tractors","Technology","","Tractors",""
"XX36635","Technology - Use / Wear analysis","Technology","","Implements / tools - Use / Wear analysis;Tools - Use / Wear analysis;Use / Wear analysis - Implements / tools",""
"XX36663","Technology - Utensils","Technology","","Utensils",""
"XX36661","Technology - Utensils - Dishes","Technology - Utensils","","Dishes",""
"XX101377","Technology - Weaving","Technology","","Weaving - Technology","Art - Crafts - Weaving"
"XX36666","Technology - Wood","Technology","","Technology - Wooden implements / tools;Implements, Wooden;Tools, Wooden",""
"XX36664","Technology - Wood - Digging sticks","Technology - Wood","","Digging sticks",""
"XX36665","Technology - Wood - Fire sticks","Technology - Wood","","Fire sticks",""
"XX36681","Trade and exchange","","","Exchange of goods;Barter",""
"XX36682","Trade and exchange - Trade routes","Trade and exchange","","Trade routes","Geography"
"XX36684","Transport","","","",""
"XX35140","Transport - Air","Transport","","Air transport;Aviation",""
"XX35137","Transport - Air - Aircraft","Transport - Air","","Air transport - Aircraft;Aircraft",""
"XX35138","Transport - Air - Airfields","Transport - Air","","Air transport - Airfields;Airfields and airstrips;Air strips",""
"XX35139","Transport - Air - Aviation accidents","Transport - Air","","Aircraft accidents;Air transport - Aviation accidents;Aviation accidents;Plane crashes",""
"XX103495","Transport - Bicycles","Transport","","Bicycles;Bikes",""
"XX36238","Transport - Pack","Transport","","Pack transport",""
"XX36688","Transport - Railways","Transport","","Railways",""
"XX101518","Transport - Road","Transport","","Road transport",""
"XX36454","Transport - Road - Construction and maintenance","Transport - Road","","Road construction and maintenance;Construction - Road",""
"XX78545","Transport - Road - Road accidents","Transport - Road","","Road accidents",""
"XX36455","Transport - Road - Roads and tracks","Transport - Road","","Roads and tracks;Access roads;Tracks and roads",""
"XX36456","Transport - Road - Traffic safety","Transport - Road","","Traffic safety;Road safety;Road transport - Traffic safety",""
"XX36691","Transport - Vehicles","Transport","","Vehicles",""
"XX36686","Transport - Vehicles - Buses and coaches","Transport - Vehicles","","Buses and coaches;Coaches (Buses);Transport - Buses;Transport - Coaches",""
"XX36692","Transport - Vehicles - Caravans","Transport - Vehicles","","Caravans;Transport - Caravans",""
"XX36687","Transport - Vehicles - Four wheel drive","Transport - Vehicles","","Transport - Four wheel drive;Four wheel drive vehicles;4x4 vehicles;Offroad vehicles;Landrovers",""
"XX101520","Transport - Vehicles - Mechanical repairs","Transport - Vehicles","","Mechanical repairs;Repairs - Mechanical",""
"XX101519","Transport - Vehicles - Motor cars","Transport - Vehicles","","Transport - Cars;Transport - Motor cars;Transport - Automobiles;Automobiles;Motor cars;Cars",""
"XX36689","Transport - Vehicles - Motor cars - Taxis","Transport - Vehicles - Motor cars","","Taxis;Vehicles - Taxis;Cars - Taxis;Motor cars - Taxis;Transport - Taxis",""
"XX116021","Transport - Vehicles - Motor cycles / Motor scooters","Transport - Vehicles","","Motor cycles;Motor scooters",""
"XX36690","Transport - Vehicles - Trucks","Transport - Vehicles","","Trucks;Transport - Trucks",""
"XX36685","Transport - Vehicles - Wagons, carts, coaches, drays and sulkies","Transport - Vehicles","","Transport - Animal drawn vehicles;Transport - Wagons;Transport - Carts;Transport - Coaches;Transport - Drays;Transport - sulkies;Wagons, carts, coaches, drays and sulkies;Coaches, drays and sulkies;Drays and sulkies;Carts;Sulkies;Animal drawn vehicles;Horse drawn vehicles",""
"XX36747","Transport - Water","Transport","","Water transport;Boats;Vessels;Ships;Watercraft",""
"XX36739","Transport - Water - Barges","Transport - Water","","Barges;Water transport - Barges",""
"XX36740","Transport - Water - Canoes","Transport - Water","","Canoes;Dugout canoes;Water transport - Canoes",""
"XX36741","Transport - Water - Dinghies","Transport - Water","","Dinghies;Water transport - Dinghies",""
"XX36742","Transport - Water - Jetties, wharves etc.","Transport - Water","","Jetties, wharves etc.;Wharves, jetties, etc.;Water transport - Jetties;Water transport - Wharves",""
"XX36743","Transport - Water - Launches","Transport - Water","","Launches;Water transport - Launches",""
"XX43193","Transport - Water - Luggers","Transport - Water","","Luggers;Water transport - Luggers",""
"XX43284","Transport - Water - Paddles","Transport - Water","","Paddles;Water transport - Paddles",""
"XX136965","Transport - Water - Paddlesteamers","Transport - Water","","Paddlesteamers",""
